id;id_doi;status;count
120528;13766;Professor;2
120529;13766;Lecturer > Senior Lecturer;1
120530;13766;Unspecified;2
120531;13766;Student  > Bachelor;1
120532;13766;Other;2
120533;13766;Student  > Ph. D. Student;9
120534;13766;Librarian;1
120535;13766;Professor > Associate Professor;1
120536;13767;Researcher;2
120537;13767;Student  > Master;1
120538;13767;Student  > Ph. D. Student;1
120539;13768;Student  > Master;2
120540;13768;Lecturer;1
120541;13768;Professor;3
120542;13768;Unspecified;1
120543;13768;Student  > Ph. D. Student;4
120544;13769;Researcher;2
120545;13769;Student  > Postgraduate;1
120546;13769;Unspecified;2
120547;13769;Student  > Master;3
120548;13769;Student  > Bachelor;2
120549;13769;Other;1
120550;13769;Student  > Ph. D. Student;4
120551;13769;Professor > Associate Professor;1
120552;13770;Lecturer;2
120553;13770;Researcher;1
120554;13770;Professor;1
120555;13770;Unspecified;2
120556;13770;Student  > Master;1
120557;13770;Student  > Bachelor;1
120558;13770;Other;1
120559;13770;Student  > Ph. D. Student;7
120560;13770;Professor > Associate Professor;4
120561;13772;Researcher;1
120562;13772;Professor;1
120563;13773;Student  > Doctoral Student;5
120564;13773;Researcher;1
120565;13773;Professor;1
120566;13773;Unspecified;1
120567;13773;Student  > Master;1
120568;13773;Student  > Bachelor;2
120569;13773;Student  > Ph. D. Student;7
120570;13773;Professor > Associate Professor;3
120571;13774;Student  > Bachelor;2
120572;13774;Student  > Doctoral Student;1
120573;13774;Unspecified;5
120574;13774;Student  > Ph. D. Student;3
120575;13775;Student  > Doctoral Student;1
120576;13775;Researcher;2
120577;13775;Professor;4
120578;13775;Unspecified;1
120579;13775;Student  > Master;2
120580;13775;Student  > Bachelor;1
120581;13775;Student  > Ph. D. Student;3
120582;13775;Professor > Associate Professor;1
120583;13776;Student  > Doctoral Student;2
120584;13776;Researcher;1
120585;13776;Professor;2
120586;13776;Unspecified;1
120587;13776;Student  > Master;3
120588;13776;Student  > Bachelor;2
120589;13776;Other;1
120590;13776;Student  > Ph. D. Student;5
120591;13776;Professor > Associate Professor;2
120592;13777;Student  > Master;1
120593;13777;Professor;2
120594;13777;Student  > Doctoral Student;1
120595;13778;Professor > Associate Professor;1
120596;13778;Researcher;1
120597;13778;Unspecified;3
120598;13778;Student  > Bachelor;1
120599;13778;Other;1
120600;13778;Student  > Ph. D. Student;4
120601;13778;Student  > Doctoral Student;1
120602;13779;Researcher;6
120603;13779;Professor;2
120604;13779;Unspecified;5
120605;13779;Student  > Master;3
120606;13779;Other;2
120607;13779;Student  > Ph. D. Student;8
120608;13779;Student  > Doctoral Student;2
120609;13780;Student  > Bachelor;1
120610;13780;Professor;2
120611;13781;Researcher;1
120612;13781;Professor;1
120613;13781;Unspecified;3
120614;13781;Student  > Master;1
120615;13781;Student  > Bachelor;2
120616;13781;Other;1
120617;13781;Student  > Ph. D. Student;9
120618;13781;Student  > Doctoral Student;1
120619;13782;Lecturer;1
120620;13782;Student  > Doctoral Student;2
120621;13782;Researcher;1
120622;13782;Professor;1
120623;13782;Unspecified;3
120624;13782;Student  > Master;1
120625;13782;Student  > Bachelor;1
120626;13782;Other;1
120627;13782;Student  > Ph. D. Student;10
120628;13782;Professor > Associate Professor;1
120629;13783;Professor;1
120630;13783;Student  > Ph. D. Student;1
120631;13784;Student  > Master;2
120632;13784;Lecturer;1
120633;13784;Student  > Doctoral Student;1
120634;13784;Unspecified;2
120635;13784;Student  > Ph. D. Student;2
120636;13785;Professor;1
120637;13785;Unspecified;1
120638;13785;Student  > Bachelor;1
120639;13785;Other;1
120640;13785;Student  > Ph. D. Student;3
120641;13785;Professor > Associate Professor;1
120642;13786;Lecturer;1
120643;13786;Student  > Ph. D. Student;2
120644;13787;Lecturer;1
120645;13787;Student  > Doctoral Student;6
120646;13787;Researcher;3
120647;13787;Professor;2
132300;15331;Professor;7
132302;15331;Student  > Postgraduate;5
132305;15331;Student  > Bachelor;7
132307;15331;Professor > Associate Professor;1
132308;15332;Student  > Doctoral Student;1
132309;15332;Other;1
132313;15333;Researcher;2
132325;15335;Researcher;1
132326;15335;Lecturer > Senior Lecturer;1
132327;15335;Student  > Postgraduate;1
132329;15335;Student  > Bachelor;9
132330;15335;Other;1
132331;15335;Student  > Ph. D. Student;26
132332;15335;Professor > Associate Professor;2
132334;15336;Student  > Doctoral Student;6
132335;15336;Researcher;3
132338;15336;Student  > Bachelor;3
132339;15336;Other;1
132340;15336;Student  > Ph. D. Student;10
132341;15336;Professor > Associate Professor;1
132344;15337;Lecturer > Senior Lecturer;1
132345;15337;Student  > Postgraduate;1
132347;15337;Professor > Associate Professor;1
132351;15338;Lecturer > Senior Lecturer;1
132352;15338;Student  > Postgraduate;2
132353;15338;Unspecified;2
132354;15338;Student  > Master;2
132355;15338;Student  > Bachelor;4
132356;15338;Student  > Ph. D. Student;20
132359;15339;Researcher;2
132361;15339;Student  > Postgraduate;1
132362;15339;Unspecified;1
132364;15339;Student  > Bachelor;2
132365;15339;Student  > Ph. D. Student;5
132366;15339;Student  > Doctoral Student;3
132367;15340;Researcher;1
132368;15340;Unspecified;2
132369;15340;Student  > Master;2
132370;15340;Student  > Bachelor;2
132371;15340;Student  > Ph. D. Student;6
132372;15340;Student  > Doctoral Student;2
132373;15341;Lecturer;1
132374;15341;Student  > Doctoral Student;10
132375;15341;Researcher;2
132376;15341;Professor;1
132377;15341;Lecturer > Senior Lecturer;2
132378;15341;Student  > Postgraduate;2
132379;15341;Unspecified;5
132380;15341;Student  > Master;17
132381;15341;Student  > Bachelor;5
132382;15341;Other;2
132383;15341;Student  > Ph. D. Student;20
132384;15341;Professor > Associate Professor;2
132385;15342;Student  > Master;3
132386;15342;Student  > Doctoral Student;2
132387;15342;Student  > Ph. D. Student;2
132388;15343;Researcher;1
132389;15343;Professor;1
132390;15343;Professor > Associate Professor;1
132404;15345;Researcher;4
132406;15345;Unspecified;2
132408;15345;Student  > Bachelor;8
132409;15345;Student  > Ph. D. Student;15
132410;15345;Professor > Associate Professor;1
132411;15346;Student  > Master;1
132412;15346;Lecturer;1
132413;15346;Student  > Doctoral Student;1
132414;15346;Student  > Ph. D. Student;2
132415;15347;Lecturer;3
132420;15347;Unspecified;2
132425;15347;Professor > Associate Professor;6
132426;15348;Lecturer;2
132429;15348;Professor;3
132430;15348;Lecturer > Senior Lecturer;1
132431;15348;Student  > Postgraduate;1
132432;15348;Unspecified;11
132433;15348;Student  > Master;16
132434;15348;Student  > Bachelor;11
132435;15348;Student  > Ph. D. Student;39
132436;15348;Professor > Associate Professor;4
132437;15349;Lecturer;1
132438;15349;Student  > Doctoral Student;5
132439;15349;Researcher;8
132440;15349;Professor;2
132447;15349;Professor > Associate Professor;4
132450;15350;Researcher;6
132459;15351;Researcher;3
132462;15351;Student  > Master;4
132464;15351;Other;2
132465;15351;Student  > Ph. D. Student;15
132467;15352;Professor > Associate Professor;1
132468;15352;Student  > Doctoral Student;1
132469;15352;Student  > Ph. D. Student;3
132472;15353;Student  > Postgraduate;3
132484;15354;Student  > Postgraduate;2
132488;15354;Other;1
132494;15355;Student  > Postgraduate;4
132497;15355;Student  > Bachelor;5
132498;15355;Other;24
132499;15355;Student  > Ph. D. Student;16
132500;15355;Student  > Doctoral Student;4
132502;15356;Researcher;2
132503;15356;Student  > Postgraduate;1
132504;15356;Unspecified;2
132505;15356;Student  > Master;10
132507;15356;Other;1
132508;15356;Student  > Ph. D. Student;6
132509;15356;Student  > Doctoral Student;4
132510;15357;Student  > Doctoral Student;2
132512;15357;Student  > Master;1
132513;15357;Student  > Bachelor;3
132517;15358;Researcher;1
132518;15358;Unspecified;1
132520;15358;Student  > Bachelor;1
132521;15358;Student  > Ph. D. Student;3
132522;15358;Student  > Doctoral Student;1
132524;15359;Researcher;6
132525;15359;Professor;1
132527;15359;Student  > Postgraduate;5
132528;15359;Unspecified;3
132529;15359;Student  > Master;21
132530;15359;Student  > Bachelor;5
132531;15359;Other;4
132532;15359;Student  > Ph. D. Student;19
132533;15359;Student  > Doctoral Student;12
132535;15360;Student  > Doctoral Student;5
132536;15360;Researcher;1
132537;15360;Professor;3
132538;15360;Student  > Postgraduate;1
132539;15360;Unspecified;6
132540;15360;Student  > Master;9
132541;15360;Student  > Bachelor;3
132542;15360;Other;1
132543;15360;Student  > Ph. D. Student;10
132544;15360;Professor > Associate Professor;2
132545;15361;Researcher;3
132546;15361;Unspecified;4
132547;15361;Student  > Master;5
132548;15361;Other;3
132550;15361;Student  > Doctoral Student;3
132551;15362;Lecturer;1
132552;15362;Student  > Doctoral Student;8
132553;15362;Researcher;3
132554;15362;Professor;6
132555;15362;Student  > Postgraduate;4
132556;15362;Unspecified;2
132558;15362;Student  > Bachelor;4
132559;15362;Other;8
132560;15362;Student  > Ph. D. Student;27
132561;15362;Librarian;1
132564;15363;Student  > Doctoral Student;10
132566;15363;Professor;7
132567;15363;Lecturer > Senior Lecturer;1
132572;15363;Other;2
132573;15363;Student  > Ph. D. Student;18
132575;15364;Lecturer;9
132576;15364;Student  > Doctoral Student;17
132577;15364;Researcher;6
132578;15364;Professor;17
132579;15364;Lecturer > Senior Lecturer;1
132580;15364;Student  > Postgraduate;5
132582;15364;Student  > Master;21
132583;15364;Student  > Bachelor;2
132584;15364;Other;3
132585;15364;Student  > Ph. D. Student;58
132586;15364;Professor > Associate Professor;6
132587;15365;Lecturer;1
132588;15365;Student  > Doctoral Student;4
132590;15365;Professor;4
132591;15365;Student  > Postgraduate;2
132592;15365;Unspecified;4
132593;15365;Student  > Master;6
132594;15365;Student  > Bachelor;3
132595;15365;Other;1
132596;15365;Student  > Ph. D. Student;17
132597;15365;Professor > Associate Professor;2
132598;15366;Professor > Associate Professor;1
132599;15367;Professor > Associate Professor;1
132600;15367;Unspecified;1
132601;15367;Student  > Ph. D. Student;1
132602;15368;Lecturer;2
132603;15368;Student  > Doctoral Student;10
132605;15368;Professor;4
132606;15368;Student  > Postgraduate;3
132607;15368;Unspecified;3
132608;15368;Student  > Master;10
132609;15368;Student  > Bachelor;8
132612;15368;Professor > Associate Professor;6
132613;15369;Lecturer;1
132614;15369;Student  > Doctoral Student;12
132623;15369;Professor > Associate Professor;4
132625;15370;Student  > Doctoral Student;13
132632;15370;Student  > Bachelor;7
132633;15370;Other;2
132635;15370;Librarian;1
132636;15370;Professor > Associate Professor;6
132637;15371;Lecturer;2
132638;15371;Student  > Doctoral Student;13
132641;15371;Lecturer > Senior Lecturer;2
132643;15371;Unspecified;8
132645;15371;Student  > Bachelor;4
132647;15371;Student  > Ph. D. Student;53
132649;15372;Professor > Associate Professor;1
132656;15373;Other;1
132657;15373;Student  > Ph. D. Student;15
132663;15374;Student  > Postgraduate;3
132675;15376;Professor;3
132677;15376;Unspecified;2
132678;15376;Student  > Master;7
132687;15379;Student  > Doctoral Student;17
132688;15379;Researcher;2
132689;15379;Professor;8
132690;15379;Lecturer > Senior Lecturer;1
132691;15379;Student  > Postgraduate;2
132692;15379;Unspecified;8
132693;15379;Student  > Master;28
132694;15379;Student  > Bachelor;7
132695;15379;Other;4
132696;15379;Student  > Ph. D. Student;36
132697;15379;Professor > Associate Professor;8
132698;15380;Lecturer;2
132699;15380;Student  > Doctoral Student;5
132700;15380;Researcher;5
132701;15380;Professor;8
132703;15380;Unspecified;1
132704;15380;Student  > Master;7
132705;15380;Student  > Bachelor;7
132706;15380;Other;1
132707;15380;Student  > Ph. D. Student;32
132708;15380;Professor > Associate Professor;4
132709;15381;Professor > Associate Professor;1
132710;15382;Librarian;1
132711;15382;Student  > Ph. D. Student;4
132712;15383;Lecturer;2
132713;15383;Student  > Doctoral Student;16
132724;15384;Student  > Doctoral Student;8
132733;15384;Librarian;1
132734;15384;Professor > Associate Professor;1
132750;15386;Student  > Postgraduate;2
132768;15388;Lecturer;1
132770;15388;Student  > Master;7
132771;15388;Professor;3
132780;15389;Researcher;7
132789;15390;Lecturer;1
132790;15390;Student  > Doctoral Student;2
132798;15390;Professor > Associate Professor;1
132799;15391;Student  > Doctoral Student;8
132808;15391;Professor > Associate Professor;4
132817;15392;Other;4
132820;15393;Researcher;1
132823;15393;Student  > Master;7
132825;15393;Other;1
132826;15393;Student  > Ph. D. Student;6
132827;15393;Student  > Doctoral Student;3
132828;15394;Student  > Doctoral Student;2
132829;15394;Researcher;1
132830;15394;Professor;1
132831;15394;Student  > Postgraduate;1
132832;15394;Unspecified;6
132833;15394;Student  > Master;4
132834;15394;Student  > Bachelor;2
132835;15394;Other;2
132836;15394;Student  > Ph. D. Student;18
132837;15394;Professor > Associate Professor;2
132838;15395;Student  > Master;1
132839;15396;Lecturer;5
132840;15396;Student  > Doctoral Student;15
132841;15396;Researcher;4
132842;15396;Professor;8
132844;15396;Student  > Postgraduate;8
132845;15396;Unspecified;6
132846;15396;Student  > Master;27
132847;15396;Student  > Bachelor;4
132853;15397;Professor;5
132854;15397;Unspecified;9
132875;15399;Professor;8
132880;15399;Other;1
132884;15400;Researcher;6
132885;15400;Professor;2
132886;15400;Lecturer > Senior Lecturer;1
132887;15400;Student  > Postgraduate;2
132891;15400;Other;5
132893;15400;Professor > Associate Professor;7
132895;15401;Student  > Doctoral Student;11
132896;15401;Researcher;8
132897;15401;Professor;13
132898;15401;Student  > Postgraduate;5
132899;15401;Unspecified;4
132900;15401;Student  > Master;23
132901;15401;Student  > Bachelor;11
132902;15401;Other;3
132903;15401;Student  > Ph. D. Student;40
132904;15401;Librarian;1
132906;15402;Lecturer;3
132913;15402;Student  > Bachelor;21
132914;15402;Other;8
132915;15402;Student  > Ph. D. Student;72
132916;15402;Librarian;1
132918;15403;Lecturer;2
132919;15403;Student  > Doctoral Student;2
132920;15403;Researcher;2
132921;15403;Professor;2
132922;15403;Unspecified;5
132923;15403;Student  > Master;4
132925;15403;Student  > Ph. D. Student;13
132926;15403;Professor > Associate Professor;1
132927;15404;Professor > Associate Professor;1
132928;15405;Professor > Associate Professor;1
132931;15406;Researcher;6
132932;15406;Professor;9
132933;15406;Lecturer > Senior Lecturer;1
132936;15406;Student  > Master;11
132941;15407;Lecturer;1
132942;15407;Student  > Doctoral Student;14
132944;15407;Professor;5
132945;15407;Student  > Postgraduate;7
132955;15408;Researcher;4
132961;15408;Student  > Bachelor;5
132963;15408;Student  > Ph. D. Student;71
132967;15409;Researcher;8
132969;15409;Lecturer > Senior Lecturer;3
132978;15410;Student  > Doctoral Student;2
132979;15410;Researcher;1
132980;15410;Lecturer > Senior Lecturer;1
132983;15410;Other;2
132984;15410;Student  > Ph. D. Student;4
132986;15411;Lecturer;2
132987;15411;Student  > Doctoral Student;3
132988;15411;Student  > Master;7
132989;15411;Unspecified;4
132991;15411;Other;1
132993;15411;Professor > Associate Professor;2
132994;15412;Lecturer;1
132995;15412;Student  > Doctoral Student;1
132996;15412;Researcher;4
132998;15412;Lecturer > Senior Lecturer;1
133002;15412;Student  > Bachelor;5
133006;15413;Lecturer;5
133009;15413;Professor;5
133011;15413;Student  > Postgraduate;5
133014;15413;Student  > Bachelor;23
133021;15414;Professor;12
133023;15414;Student  > Postgraduate;6
133024;15414;Unspecified;5
133025;15414;Student  > Master;10
133026;15414;Student  > Bachelor;13
133028;15414;Student  > Ph. D. Student;42
133029;15414;Professor > Associate Professor;4
133031;15415;Researcher;1
133032;15415;Professor;2
133033;15415;Unspecified;7
133034;15415;Student  > Master;8
133035;15415;Student  > Bachelor;3
133037;15415;Student  > Ph. D. Student;19
133040;15416;Researcher;3
133041;15416;Professor;3
133044;15416;Student  > Master;8
133061;15419;Student  > Doctoral Student;14
133064;15419;Lecturer > Senior Lecturer;2
133066;15419;Student  > Master;13
133068;15419;Other;3
133069;15419;Student  > Ph. D. Student;35
133070;15419;Professor > Associate Professor;11
133072;15420;Student  > Doctoral Student;9
133074;15420;Professor;5
133075;15420;Lecturer > Senior Lecturer;1
133076;15420;Student  > Postgraduate;2
133077;15420;Unspecified;5
133078;15420;Student  > Master;20
133079;15420;Student  > Bachelor;3
133080;15420;Other;3
133081;15420;Student  > Ph. D. Student;33
133084;15421;Student  > Doctoral Student;3
133085;15421;Researcher;3
133087;15421;Student  > Postgraduate;3
133090;15421;Student  > Bachelor;15
133091;15421;Other;2
133092;15421;Student  > Ph. D. Student;17
133093;15421;Professor > Associate Professor;4
133094;15422;Professor > Associate Professor;1
133095;15423;Lecturer;7
133096;15423;Student  > Doctoral Student;29
133097;15423;Researcher;11
133099;15423;Lecturer > Senior Lecturer;4
133100;15423;Student  > Postgraduate;16
133101;15423;Unspecified;15
133105;15423;Student  > Ph. D. Student;65
133108;15424;Student  > Doctoral Student;13
133109;15424;Researcher;2
133110;15424;Professor;7
133112;15424;Student  > Postgraduate;2
133115;15424;Student  > Bachelor;5
133117;15424;Student  > Ph. D. Student;29
133119;15425;Student  > Doctoral Student;8
133120;15425;Researcher;1
133123;15425;Unspecified;8
133126;15425;Other;2
133129;15426;Lecturer;4
133133;15426;Student  > Postgraduate;5
133136;15426;Student  > Bachelor;6
133144;15428;Student  > Doctoral Student;15
133146;15428;Professor;5
133151;15428;Student  > Bachelor;10
133152;15428;Other;4
133153;15428;Student  > Ph. D. Student;45
133154;15428;Professor > Associate Professor;6
133155;15429;Lecturer;3
133156;15429;Student  > Master;6
133161;15430;Student  > Doctoral Student;2
133162;15430;Researcher;2
133167;15430;Other;1
133170;15431;Professor > Associate Professor;1
133171;15432;Lecturer;3
133175;15432;Lecturer > Senior Lecturer;2
133177;15432;Unspecified;3
133181;15432;Student  > Ph. D. Student;24
133183;15433;Researcher;2
133184;15433;Unspecified;3
133185;15433;Student  > Master;3
133186;15433;Student  > Bachelor;1
133189;15433;Student  > Doctoral Student;1
133191;15434;Student  > Doctoral Student;3
133197;15434;Student  > Bachelor;7
133199;15434;Student  > Ph. D. Student;21
133200;15434;Professor > Associate Professor;1
133201;15435;Lecturer;1
133202;15435;Student  > Doctoral Student;2
133204;15435;Professor;3
133205;15435;Student  > Postgraduate;1
133206;15435;Student  > Master;7
133207;15435;Student  > Bachelor;4
133208;15435;Other;3
133209;15435;Student  > Ph. D. Student;11
133211;15436;Lecturer;3
133212;15436;Student  > Doctoral Student;8
133213;15436;Researcher;4
133214;15436;Professor;2
133216;15436;Unspecified;8
133217;15436;Student  > Master;10
133218;15436;Student  > Bachelor;2
133219;15436;Other;1
133220;15436;Student  > Ph. D. Student;18
133221;15436;Professor > Associate Professor;2
133222;15437;Professor > Associate Professor;1
133223;15438;Lecturer;4
133224;15438;Student  > Doctoral Student;15
133225;15438;Researcher;8
133226;15438;Professor;6
133227;15438;Lecturer > Senior Lecturer;2
133229;15438;Unspecified;8
133230;15438;Student  > Master;27
133231;15438;Student  > Bachelor;10
133234;15438;Professor > Associate Professor;13
133235;15439;Student  > Master;2
133238;15439;Student  > Ph. D. Student;2
133239;15440;Lecturer;2
133240;15440;Student  > Doctoral Student;8
133242;15440;Professor;3
133243;15440;Student  > Postgraduate;1
133244;15440;Unspecified;5
133245;15440;Student  > Master;9
133246;15440;Student  > Bachelor;3
133248;15440;Student  > Ph. D. Student;25
133252;15442;Researcher;1
133253;15442;Professor > Associate Professor;1
133255;15443;Professor > Associate Professor;1
133256;15445;Lecturer;1
133257;15445;Student  > Doctoral Student;3
133258;15445;Researcher;1
133259;15445;Professor;4
133260;15445;Student  > Postgraduate;1
133261;15445;Student  > Master;6
133262;15445;Other;4
133263;15445;Student  > Ph. D. Student;13
133264;15445;Professor > Associate Professor;7
133265;15446;Professor > Associate Professor;2
133267;15447;Lecturer;9
133268;15447;Student  > Doctoral Student;23
133269;15447;Researcher;8
133270;15447;Professor;11
133271;15447;Lecturer > Senior Lecturer;3
133273;15447;Unspecified;16
133274;15447;Student  > Master;37
133275;15447;Student  > Bachelor;10
133276;15447;Other;7
133277;15447;Student  > Ph. D. Student;63
133278;15447;Librarian;1
133279;15447;Professor > Associate Professor;5
133280;15448;Lecturer;2
133281;15448;Student  > Doctoral Student;7
133282;15448;Researcher;10
133283;15448;Professor;4
133284;15448;Student  > Postgraduate;6
133285;15448;Unspecified;5
133286;15448;Student  > Master;23
133287;15448;Student  > Bachelor;2
133288;15448;Other;7
133289;15448;Student  > Ph. D. Student;41
133290;15448;Professor > Associate Professor;11
133291;15449;Lecturer;3
133292;15449;Student  > Doctoral Student;16
133293;15449;Researcher;13
133294;15449;Professor;6
133295;15449;Lecturer > Senior Lecturer;4
133296;15449;Student  > Postgraduate;4
133297;15449;Unspecified;4
133298;15449;Student  > Master;18
133300;15449;Other;5
133301;15449;Student  > Ph. D. Student;57
133302;15449;Librarian;1
133303;15449;Professor > Associate Professor;8
133304;15450;Lecturer;2
133305;15450;Student  > Doctoral Student;10
133306;15450;Student  > Master;12
133307;15450;Professor;2
133308;15450;Lecturer > Senior Lecturer;1
133310;15450;Student  > Bachelor;5
133312;15450;Student  > Ph. D. Student;28
133313;15450;Professor > Associate Professor;2
133314;15451;Lecturer;6
133315;15451;Student  > Doctoral Student;23
133316;15451;Researcher;8
133317;15451;Professor;16
133318;15451;Lecturer > Senior Lecturer;3
133319;15451;Student  > Postgraduate;4
133321;15451;Student  > Master;43
133322;15451;Student  > Bachelor;15
133323;15451;Other;5
133324;15451;Student  > Ph. D. Student;63
133325;15451;Professor > Associate Professor;6
133326;15452;Lecturer;1
133328;15452;Student  > Master;11
133329;15452;Professor;2
133330;15452;Student  > Postgraduate;1
133331;15452;Unspecified;5
133332;15452;Student  > Bachelor;2
133333;15452;Other;1
133334;15452;Student  > Ph. D. Student;15
133335;15452;Professor > Associate Professor;1
133336;15453;Lecturer;2
133337;15453;Student  > Doctoral Student;22
133338;15453;Researcher;18
133340;15453;Lecturer > Senior Lecturer;2
133343;15453;Student  > Master;37
133344;15453;Student  > Bachelor;17
133345;15453;Other;9
133346;15453;Student  > Ph. D. Student;43
133349;15454;Professor;1
133350;15454;Professor > Associate Professor;2
133351;15454;Other;1
133353;15455;Lecturer;1
133355;15455;Researcher;5
133356;15455;Professor;1
133357;15455;Student  > Postgraduate;3
133360;15455;Student  > Bachelor;6
133365;15457;Professor > Associate Professor;1
133366;15458;Lecturer;6
133368;15458;Researcher;5
133369;15458;Professor;11
133374;15458;Student  > Bachelor;6
133376;15458;Student  > Ph. D. Student;62
133377;15458;Professor > Associate Professor;12
133380;15459;Researcher;9
133381;15459;Professor;5
133383;15459;Unspecified;18
133384;15459;Student  > Master;26
133388;15459;Professor > Associate Professor;8
133389;15460;Lecturer;2
133391;15460;Researcher;4
133392;15460;Professor;3
133394;15460;Student  > Postgraduate;2
133396;15460;Student  > Master;12
133397;15460;Student  > Bachelor;3
133398;15460;Other;2
133399;15460;Student  > Ph. D. Student;24
133401;15461;Lecturer;2
133404;15461;Professor;1
133405;15461;Lecturer > Senior Lecturer;1
133407;15461;Student  > Master;6
133408;15461;Other;2
133410;15461;Professor > Associate Professor;1
133412;15462;Student  > Bachelor;1
133415;15462;Student  > Ph. D. Student;2
133416;15463;Lecturer;1
161197;18834;Student  > Bachelor;9
161198;18834;Other;2
161199;18834;Student  > Ph. D. Student;27
161200;18834;Professor > Associate Professor;3
161201;18835;Lecturer;1
161202;18835;Student  > Doctoral Student;3
161203;18835;Researcher;9
161204;18835;Professor;3
161205;18835;Lecturer > Senior Lecturer;4
161206;18835;Unspecified;5
161207;18835;Student  > Master;5
161208;18835;Student  > Bachelor;2
161209;18835;Other;2
161210;18835;Student  > Ph. D. Student;11
161211;18835;Professor > Associate Professor;5
161212;18836;Lecturer;1
161213;18836;Student  > Doctoral Student;11
161214;18836;Researcher;14
161215;18836;Professor;4
161216;18836;Lecturer > Senior Lecturer;2
161217;18836;Student  > Postgraduate;3
161218;18836;Unspecified;4
161219;18836;Student  > Master;25
161220;18836;Student  > Bachelor;3
161221;18836;Other;3
161222;18836;Student  > Ph. D. Student;29
161223;18836;Professor > Associate Professor;5
161224;18837;Student  > Master;2
161225;18837;Student  > Postgraduate;1
161226;18837;Student  > Ph. D. Student;4
161227;18838;Professor > Associate Professor;1
161228;18839;Unspecified;1
161229;18839;Student  > Ph. D. Student;1
161230;18840;Lecturer;1
161231;18840;Student  > Doctoral Student;4
161232;18840;Researcher;4
161233;18840;Professor;1
161234;18840;Lecturer > Senior Lecturer;1
161235;18840;Student  > Postgraduate;2
161236;18840;Unspecified;1
161237;18840;Student  > Master;9
161238;18840;Student  > Bachelor;5
161239;18840;Other;2
161240;18840;Student  > Ph. D. Student;14
161241;18840;Professor > Associate Professor;3
161242;18841;Student  > Doctoral Student;1
161243;18841;Researcher;2
161244;18841;Professor;1
161245;18841;Unspecified;1
161246;18841;Student  > Master;1
161247;18841;Student  > Bachelor;1
161248;18841;Other;1
161249;18841;Student  > Ph. D. Student;5
161250;18841;Professor > Associate Professor;2
161251;18842;Lecturer;2
161252;18842;Student  > Doctoral Student;3
161253;18842;Researcher;8
161254;18842;Professor;3
161255;18842;Lecturer > Senior Lecturer;2
161256;18842;Student  > Postgraduate;1
161257;18842;Unspecified;4
161258;18842;Student  > Master;4
161259;18842;Student  > Bachelor;1
161260;18842;Other;2
161261;18842;Student  > Ph. D. Student;9
161262;18842;Professor > Associate Professor;1
161263;18843;Lecturer;3
161264;18843;Student  > Doctoral Student;2
161265;18843;Researcher;5
161266;18843;Professor;2
161267;18843;Lecturer > Senior Lecturer;1
161268;18843;Student  > Postgraduate;1
161269;18843;Unspecified;3
161270;18843;Student  > Master;3
161271;18843;Student  > Bachelor;3
161272;18843;Other;1
161273;18843;Student  > Ph. D. Student;16
161274;18843;Professor > Associate Professor;5
161275;18844;Lecturer;1
161276;18844;Student  > Doctoral Student;3
161277;18844;Researcher;4
161278;18844;Professor;1
161279;18844;Student  > Postgraduate;1
161280;18844;Unspecified;3
161281;18844;Student  > Master;2
161282;18844;Student  > Ph. D. Student;3
161283;18844;Professor > Associate Professor;1
161284;18845;Lecturer;1
161285;18845;Researcher;3
161286;18845;Professor;1
161287;18845;Lecturer > Senior Lecturer;2
161288;18845;Student  > Postgraduate;1
161289;18845;Unspecified;3
161290;18845;Student  > Master;2
161291;18845;Student  > Ph. D. Student;7
161292;18845;Professor > Associate Professor;2
161293;18846;Student  > Doctoral Student;2
161294;18846;Student  > Master;1
161295;18846;Unspecified;2
161296;18846;Student  > Bachelor;1
161297;18846;Other;2
161298;18846;Student  > Ph. D. Student;2
161299;18846;Professor > Associate Professor;1
161300;18847;Lecturer;7
161301;18847;Student  > Doctoral Student;5
161302;18847;Researcher;8
161303;18847;Professor;7
161304;18847;Student  > Postgraduate;1
161305;18847;Unspecified;6
161306;18847;Student  > Master;5
161307;18847;Student  > Bachelor;4
161308;18847;Other;4
161309;18847;Student  > Ph. D. Student;29
161310;18847;Librarian;1
161311;18847;Professor > Associate Professor;3
161312;18848;Student  > Bachelor;1
161313;18849;Lecturer;1
161314;18849;Researcher;4
161315;18849;Professor;2
161316;18849;Unspecified;3
161317;18849;Student  > Bachelor;1
161318;18849;Student  > Ph. D. Student;4
161319;18849;Professor > Associate Professor;1
161320;18850;Lecturer;2
161321;18850;Student  > Doctoral Student;1
161322;18850;Researcher;3
161323;18850;Lecturer > Senior Lecturer;1
161324;18850;Student  > Postgraduate;1
161325;18850;Unspecified;3
161326;18850;Student  > Master;5
161327;18850;Student  > Bachelor;4
161328;18850;Other;2
161329;18850;Student  > Ph. D. Student;9
161330;18850;Professor > Associate Professor;2
161331;18851;Unspecified;1
161332;18851;Student  > Ph. D. Student;1
161333;18852;Lecturer;2
161334;18852;Student  > Doctoral Student;12
161335;18852;Researcher;22
161336;18852;Professor;11
161337;18852;Lecturer > Senior Lecturer;3
161338;18852;Student  > Postgraduate;5
161339;18852;Unspecified;7
161340;18852;Student  > Master;27
161341;18852;Student  > Bachelor;20
161342;18852;Other;5
161343;18852;Student  > Ph. D. Student;52
